,robot index,width,depth,height,voxels,wheels,sensors,limbs,casters,norm,skeleton norm,components norm,replicate_index,replicate,environment,encoding,parent 1,parent 2,evaluation time,time,fitness
874,10340,0.909091,0.545455,0.0,0.0240421,3.0,0.0,2.0,0.0,1.0841249355486708,1.0604459561328008,0.22534695471649932,9944,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_10-50-12-2340-397233552,cracks,SQ_CPPN,4308,-1,0.03522415472222222,8.815715355555556,0.136719
875,9186,0.818182,0.909091,0.272727,0.0856499,2.0,0.0,4.0,3.0,1.300332804824984,1.2560191691626406,0.3365728004459065,8861,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_10-50-12-2340-397233552,cracks,SQ_CPPN,3321,-1,0.0447818125,8.079142642777779,0.132812
876,1063,0.727273,0.545455,0.0909091,0.0270473,2.0,0.0,4.0,2.0,0.9639466761466113,0.9140258171704452,0.30618621784789724,979,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_10-50-12-2340-397233552,cracks,SQ_CPPN,658,-1,0.04032253277777778,0.9203274863888888,0.128906
877,4308,0.909091,0.545455,0.0,0.0240421,2.0,1.0,2.0,0.0,1.0768945518844497,1.0604459561328008,0.1875,4123,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_10-50-12-2340-397233552,cracks,SQ_CPPN,4141,-1,0.11273846888888889,3.838575919166667,0.128906
878,8341,0.909091,0.545455,0.0,0.0240421,3.0,0.0,2.0,0.0,1.0841249355486708,1.0604459561328008,0.22534695471649932,8015,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_10-50-12-2340-397233552,cracks,SQ_CPPN,710,-1,0.0385964175,7.478284441666666,0.128906
879,5388,0.727273,0.909091,0.272727,0.0728775,2.0,0.0,4.0,3.0,1.2443250617685275,1.197941404804613,0.3365728004459065,5149,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_10-50-12-2340-397233552,cracks,SQ_CPPN,4768,-1,0.10252509472222222,4.956257968333333,0.128906
880,8953,0.636364,0.909091,0.363636,0.0631104,6.0,0.0,2.0,0.0,1.2344511532908704,1.1694527138200843,0.39528470752104744,8445,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,5863,-1,0.04277969888888889,7.4491819025,0.234375
881,9787,0.727273,0.909091,0.272727,0.052592,5.0,1.0,2.0,0.0,1.24487183991084,1.196878606126369,0.3423265984407288,9272,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,4411,-1,0.04057352527777778,8.086859631944444,0.171875
882,8587,0.727273,0.818182,0.181818,0.0353118,6.0,0.0,2.0,0.0,1.1785170809098355,1.1102488504818366,0.39528470752104744,8138,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,7797,-1,0.043086955,7.229119500277778,0.167969
883,7024,0.727273,0.909091,0.272727,0.0601052,5.0,0.0,2.0,0.0,1.2436423780195174,1.1972322725378062,0.3365728004459065,6624,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,4446,-1,0.04053114388888889,5.975392431666666,0.160156
884,4411,0.727273,0.909091,0.272727,0.0586026,5.0,0.0,2.0,0.0,1.2435706630769963,1.1971577774319306,0.3365728004459065,4141,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,3705,-1,0.05852878416666667,3.6554741508333333,0.15625
885,6811,0.727273,0.909091,0.272727,0.0413223,5.0,1.0,2.0,0.0,1.2444466689321363,1.1964363801791928,0.3423265984407288,6425,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,6270,-1,0.040939598611111114,5.839550762222222,0.152344
886,3511,0.727273,0.909091,0.272727,0.0631104,5.0,0.0,2.0,0.0,1.2437912412970111,1.197386905693878,0.3365728004459065,3291,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,2953,-1,0.04274835416666667,3.012691513888889,0.152344
887,7102,0.818182,0.909091,0.181818,0.0623591,2.0,0.0,2.0,3.0,1.2646030696949182,1.238068929374213,0.2576941016011038,6705,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,5939,-1,0.04123334305555556,6.0274936925,0.148438
888,10116,0.727273,0.909091,0.181818,0.0345605,5.0,0.0,4.0,0.0,1.2449019744920682,1.1788234287179102,0.40019526483955303,9615,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,7040,-1,0.05224525972222222,8.326718310833334,0.148438
889,10518,0.909091,0.909091,0.363636,0.0586026,5.0,2.0,0.0,0.0,1.379071987890683,1.3373699180797958,0.3365728004459065,9955,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_13-7-42-2167-3017800118,cracks,SQ_CPPN,7604,-1,0.04707844611111111,8.681180973611111,0.144531
890,8799,0.909091,0.545455,0.272727,0.0435763,1.0,0.0,2.0,5.0,1.147795283905928,1.0955576268534166,0.3423265984407288,7495,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,4974,-1,0.038307013333333334,6.3152767744444445,0.171875
891,10533,0.727273,0.545455,0.181818,0.0225394,2.0,0.0,4.0,3.0,0.9865567562134274,0.9273688496118252,0.3365728004459065,8963,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,6299,-1,0.05367666277777778,7.414161143055556,0.152344
892,9402,0.727273,0.545455,0.0909091,0.0270473,1.0,0.0,2.0,5.0,0.9760280192976531,0.9140258171704452,0.3423265984407288,8005,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,-1,-1,0.040392135555555556,6.684069885555555,0.144531
893,5526,0.909091,0.545455,0.272727,0.0420736,1.0,0.0,2.0,5.0,1.1477392158726476,1.0954988852810212,0.3423265984407288,4739,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,5453,-1,0.03801275944444445,4.0717938175,0.136719
894,1504,0.636364,0.545455,0.181818,0.0210368,2.0,0.0,4.0,1.0,0.9044400917690679,0.857893134136904,0.28641098093474,1319,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,1213,-1,0.04112051111111111,1.253725555,0.132812
895,5519,0.727273,0.545455,0.181818,0.0225394,2.0,0.0,4.0,1.0,0.9705896317344216,0.9273688496118252,0.28641098093474,4725,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,895,-1,0.03893755638888889,4.069496187777778,0.132812
896,6272,0.727273,0.545455,0.181818,0.0225394,2.0,0.0,4.0,1.0,0.9705896317344216,0.9273688496118252,0.28641098093474,5443,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,653,-1,0.0959253886111111,4.717883488611111,0.128906
897,6939,0.727273,0.545455,0.181818,0.0225394,2.0,0.0,4.0,1.0,0.9705896317344216,0.9273688496118252,0.28641098093474,5973,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,6272,-1,0.04117568,5.079513683888889,0.128906
898,4063,0.636364,0.545455,0.181818,0.0202855,2.0,0.0,4.0,1.0,0.9044229288088897,0.8578750399418613,0.28641098093474,3514,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,3842,-1,0.038390445277777775,3.0328270355555556,0.128906
899,8111,0.727273,0.545455,0.181818,0.0225394,2.0,0.0,4.0,1.0,0.9705896317344216,0.9273688496118252,0.28641098093474,6937,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-39-26-6268-1393230126,cracks,SQ_CPPN,6272,-1,0.041013128333333336,5.823205255833333,0.121094
900,4924,0.727273,0.909091,0.181818,0.0435763,6.0,0.0,2.0,0.0,1.2436153512463932,1.1791221912319731,0.39528470752104744,4530,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,2972,-1,0.09616324333333333,3.9787451766666666,0.25
901,3438,0.909091,0.727273,0.272727,0.0616078,6.0,0.0,2.0,0.0,1.2608719206802252,1.1973086487451094,0.39528470752104744,3176,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,2953,-1,0.04220198861111111,2.8867241458333335,0.238281
902,5460,0.727273,0.727273,0.0909091,0.0270473,3.0,1.0,4.0,1.0,1.0827357960084723,1.032883369000634,0.3247595264191645,5038,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,2370,-1,0.04175976027777778,4.316907630833334,0.214844
903,6614,0.727273,0.909091,0.181818,0.0338092,6.0,0.0,2.0,0.0,1.2433114291836296,1.178801641472661,0.39528470752104744,6088,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,4924,-1,0.04113249583333333,5.092177981388889,0.199219
904,5007,0.909091,0.818182,0.272727,0.0713749,6.0,0.0,2.0,0.0,1.3158999294338494,1.2551265371603015,0.39528470752104744,4611,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,2947,-1,0.04230979861111111,4.035360135555556,0.183594
905,3267,0.909091,0.545455,0.0909091,0.0315552,5.0,0.0,2.0,0.0,1.116471696200065,1.0645317272941424,0.3365728004459065,3016,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,2282,-1,0.03997769222222222,2.779320458888889,0.179688
906,6468,0.545455,0.727273,0.0909091,0.0240421,6.0,0.0,2.0,0.0,0.995760845077381,0.9139418256044638,0.39528470752104744,5955,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,4146,-1,0.041346612222222225,5.006849490277777,0.175781
907,7248,0.909091,0.727273,0.272727,0.0555973,5.0,1.0,2.0,0.0,1.2450024253415293,1.1970144272757492,0.3423265984407288,6653,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,3846,-1,0.048854467222222225,5.674740434722223,0.175781
908,4146,0.545455,0.727273,0.0909091,0.0240421,6.0,0.0,2.0,0.0,0.995760845077381,0.9139418256044638,0.39528470752104744,3825,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,3124,-1,0.04657715972222222,3.336484136666667,0.175781
909,6928,0.909091,0.727273,0.272727,0.0555973,6.0,0.0,2.0,0.0,1.260592534924069,1.1970144272757492,0.39528470752104744,6384,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-45-51-1973-452150165,cracks,SQ_CPPN,3846,-1,0.04208692638888889,5.450525901944444,0.175781
910,6909,0.727273,0.636364,0.636364,0.0638618,6.0,0.0,2.0,0.0,1.224407051196717,1.158845385295312,0.39528470752104744,6628,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,4213,-1,0.050275201944444445,5.4128530975,0.210938
911,6192,0.909091,0.545455,0.545455,0.147258,6.0,0.0,2.0,0.0,1.2646832326298154,1.2013216384028884,0.39528470752104744,5926,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,5409,-1,0.05948028,4.8911462355555555,0.195312
912,9687,0.727273,0.909091,0.454545,0.0871525,6.0,0.0,2.0,0.0,1.3137081784366154,1.252828471136911,0.39528470752104744,9337,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,7681,-1,0.04542838861111111,7.655985919166667,0.1875
913,7700,0.818182,0.636364,0.545455,0.054846,5.0,1.0,2.0,0.0,1.2215144969917469,1.1725656341378081,0.3423265984407288,7395,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,7207,-1,0.047317421666666665,6.004731140833333,0.1875
914,2998,0.818182,0.727273,0.545455,0.0623591,6.0,0.0,2.0,0.0,1.286859594528793,1.224645914552778,0.39528470752104744,2787,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,2735,-1,0.04157308916666667,2.3598598322222224,0.183594
915,9299,0.818182,0.727273,0.636364,0.0653644,6.0,0.0,2.0,0.0,1.3280924090349888,1.2679035637367535,0.39528470752104744,8952,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,6209,-1,0.054876260833333336,7.354034228333333,0.183594
916,4138,0.818182,0.909091,0.454545,0.122464,6.0,0.0,2.0,0.0,1.3688414151120647,1.3105253983521266,0.39528470752104744,3908,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,2786,-1,0.04191013111111111,3.2231856244444446,0.179688
917,4745,0.909091,0.727273,0.454545,0.0924117,6.0,0.0,2.0,0.0,1.3140675561522284,1.2532053072549165,0.39528470752104744,4527,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,4524,-1,0.04742813666666667,3.738173210833333,0.175781
918,9639,0.818182,0.727273,0.727273,0.0706236,6.0,0.0,2.0,0.0,1.3742312436627833,1.316154060533553,0.39528470752104744,9306,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,5782,-1,0.05656584972222222,7.627985871944444,0.167969
919,8570,0.727273,0.636364,0.545455,0.0413223,5.0,0.0,2.0,0.0,1.1603426634090854,1.1104565937159767,0.3365728004459065,8277,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_14-53-26-6407-642130802,cracks,SQ_CPPN,2735,-1,0.052501850833333336,6.70754037,0.167969
920,2639,0.909091,0.727273,0.181818,0.0601052,2.0,0.0,4.0,3.0,1.226916514275132,1.1798486695339534,0.3365728004459065,2429,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,1658,-1,0.061642765833333335,2.3572710894444446,0.171875
921,7707,0.909091,0.727273,0.545455,0.147258,6.0,1.0,0.0,0.0,1.3487437815978986,1.2940550754890612,0.3801726581436387,7311,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,7003,-1,0.0447448175,6.631845671944444,0.167969
922,7364,0.909091,0.636364,0.454545,0.0916604,4.0,0.0,6.0,0.0,1.2843455036438443,1.2026713485945195,0.45069390943299864,6996,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,5721,-1,0.059369931111111114,6.390173363055555,0.167969
923,9857,0.909091,0.545455,0.454545,0.0631104,3.0,1.0,6.0,0.0,1.2305483261209857,1.155232306905914,0.42389562394532926,9421,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,8879,-1,0.046341930833333336,8.528263366944444,0.167969
924,7003,0.909091,0.727273,0.545455,0.156273,6.0,0.0,2.0,0.0,1.3540918987882617,1.2951119142236318,0.39528470752104744,6605,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,6244,-1,0.04581796638888889,6.079537542777778,0.15625
925,7212,0.909091,0.545455,0.454545,0.0601052,3.0,0.0,6.0,1.0,1.2303978606117778,1.1550720303937931,0.42389562394532926,6793,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,4072,-1,0.04375293111111111,6.243286516944444,0.15625
926,10213,0.909091,0.727273,0.545455,0.156273,6.0,0.0,2.0,0.0,1.3540918987882617,1.2951119142236318,0.39528470752104744,9746,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,8919,-1,0.08972626694444444,8.89063200638889,0.140625
927,6128,0.636364,0.545455,0.181818,0.026296,4.0,1.0,4.0,0.0,0.9301267721450663,0.8580382055951822,0.3590351654086268,5781,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,5450,-1,0.04408474027777778,5.306135805555556,0.140625
928,3887,0.727273,0.545455,0.272727,0.0353118,3.0,1.0,6.0,0.0,1.0400776958007705,0.9497758226561887,0.42389562394532926,3630,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,2184,-1,0.046550942222222225,3.4689831555555557,0.136719
929,4926,0.727273,0.909091,0.545455,0.0969196,5.0,1.0,2.0,0.0,1.333969463180908,1.2892971064495413,0.3423265984407288,4633,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_18-48-14-4127-800755812,cracks,SQ_CPPN,537,-1,0.04527984222222222,4.311802279166667,0.136719
930,6064,0.545455,0.909091,0.0909091,0.02855,2.0,0.0,2.0,0.0,1.0790260285409292,1.0644468846630206,0.1767766952966369,5514,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,3920,-1,0.035559008055555556,5.166446748611111,0.175781
931,10757,0.545455,0.909091,0.181818,0.0631104,3.0,0.0,2.0,0.0,1.1008131362852462,1.077500956388513,0.22534695471649932,9750,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,8766,-1,0.07401904416666667,8.69217502611111,0.160156
932,2898,0.818182,0.727273,0.363636,0.0315552,2.0,0.0,4.0,3.0,1.2020215983068023,1.153938764751423,0.3365728004459065,2656,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,-1,-1,0.045291965277777776,3.2584963991666664,0.148438
933,5170,0.545455,0.909091,0.0,0.0330579,3.0,0.0,2.0,0.0,1.0843623370711517,1.0606886574572247,0.22534695471649932,4726,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,1583,-1,0.03721312583333333,4.660038662777778,0.144531
934,7423,0.545455,0.909091,0.0909091,0.0563486,3.0,0.0,2.0,0.0,1.0891228041367833,1.0655548941705304,0.22534695471649932,6745,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,3828,-1,0.041525045555555556,6.130986995,0.144531
935,3828,0.545455,0.909091,0.0909091,0.0578512,3.0,0.0,2.0,0.0,1.0892015787310676,1.0656354109686155,0.22534695471649932,3499,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,2419,-1,0.03939297944444444,3.870151282777778,0.140625
936,7007,0.545455,0.909091,0.0909091,0.0586026,3.0,0.0,2.0,1.0,1.0910333782683141,1.0656764670835,0.23385358667337133,6388,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,3159,-1,0.03678681194444444,5.797764431111111,0.140625
937,4465,0.545455,0.909091,0.0909091,0.0555973,3.0,0.0,2.0,0.0,1.089084192124787,1.065515428107965,0.22534695471649932,4075,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,3828,-1,0.03681817777777778,4.235182394722222,0.140625
938,8493,0.545455,0.909091,0.181818,0.0540947,2.0,0.0,2.0,0.0,1.0914218364125257,1.0770105036619142,0.1767766952966369,7703,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,7261,-1,0.07767867833333333,6.9737179452777776,0.140625
939,8219,0.545455,0.909091,0.0909091,0.0586026,3.0,0.0,2.0,0.0,1.0892417465813409,1.0656764670835,0.22534695471649932,7465,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-41-26-6083-853947930,cracks,SQ_CPPN,6553,-1,0.03720768083333333,6.778654661111111,0.140625
940,5594,0.545455,0.909091,0.0909091,0.026296,7.0,0.0,0.0,0.0,1.1507952890869906,1.064388814007743,0.4375,5367,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,5267,-1,0.04793158527777778,4.397920666944445,0.179688
941,9977,0.545455,0.818182,0.0909091,0.0315552,7.0,0.0,0.0,0.0,1.0805597564497995,0.9880299273093148,0.4375,9708,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,1181,-1,0.0679853238888889,7.689218896388889,0.175781
942,8393,0.909091,0.545455,0.0909091,0.0315552,4.0,1.0,2.0,0.0,1.102387884737423,1.0645317272941424,0.28641098093474,8168,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,6942,-1,0.03987159083333333,6.6329443263888885,0.160156
943,2420,0.636364,0.909091,0.0909091,0.0315552,7.0,0.0,0.0,0.0,1.196692120759074,1.1138517773415142,0.4375,2304,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,1412,-1,0.039084263333333334,1.7491552419444445,0.15625
944,9937,0.545455,0.727273,0.0909091,0.0225394,7.0,0.0,0.0,0.0,1.013225499367821,0.9139035302312657,0.4375,9674,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,6317,-1,0.04102896111111111,7.6352414741666665,0.15625
945,8881,0.909091,0.636364,0.181818,0.0623591,6.0,1.0,0.0,0.0,1.1886476682574236,1.126211360826115,0.3801726581436387,8641,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,4104,-1,0.0379495425,6.943890678888889,0.152344
946,2914,0.545455,0.818182,0.0909091,0.02855,7.0,0.0,0.0,0.0,1.0804761723942875,0.9879385148438187,0.4375,2782,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,2397,-1,0.03976265444444444,2.053676455277778,0.144531
947,2014,0.545455,0.909091,0.0909091,0.0270473,7.0,0.0,0.0,0.0,1.150812701618339,1.0644076400543638,0.4375,1920,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,1766,-1,0.03849433277777778,1.5053886475,0.140625
948,1766,0.545455,0.727273,0.0909091,0.0225394,7.0,0.0,0.0,0.0,1.013225499367821,0.9139035302312657,0.4375,1670,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,965,-1,0.07213944194444444,1.3210151219444444,0.140625
949,1125,0.909091,0.909091,0.272727,0.160781,2.0,0.0,4.0,1.0,1.3546788139821186,1.3240556782295825,0.28641098093474,1060,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_19-46-53-3252-2892197976,cracks,SQ_CPPN,940,-1,0.04761140361111111,0.8469806411111112,0.140625
950,4625,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,3830,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,1744,-1,0.08804542388888889,3.6877449116666665,0.207031
951,1692,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,1419,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,1289,-1,0.09272087527777778,1.4365158722222222,0.171875
952,10508,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,8650,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,5133,-1,0.1048593125,7.998465244722222,0.167969
953,10867,0.545455,0.545455,0.0909091,0.0195342,6.0,1.0,0.0,0.0,0.8649968864004368,0.7769738499347646,0.3801726581436387,8937,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,5253,-1,0.059147692777777774,8.337700576666666,0.167969
954,6281,0.545455,0.545455,0.0,0.0180316,6.0,1.0,0.0,0.0,0.8601736467996215,0.7716005784397522,0.3801726581436387,5160,/media/leni/DATADRIVE1/gecco_2026/meim_sq_cracks/meim_sq_cracks_20_0_5-26-21-1073-771833776,cracks,SQ_CPPN,5383,-1,0.03755393944444444,4.8599234211111115,0.167969
